GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,source_player_id,collection_timestamp,PLAYER_ID,PLAYER_NAME
Shot Type Detail,Reverse Layup Shot,3,5,0.6,0,0,0.0,0.6,1,0.667,0.333,0.0,0.0,0.667,0.333,29.0,30.0,21.0,7.0,11.0,7.0,23.0,31.0,18.0,18.0,7.0,5.0,20.0,18.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Running Alley Oop Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,39.0,38.0,7.0,11.0,7.0,38.0,1.0,33.0,28.0,7.0,5.0,34.0,29.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Running Alley Oop Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,39.0,38.0,7.0,11.0,7.0,38.0,1.0,33.0,28.0,7.0,5.0,34.0,29.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Running Dunk Shot,8,8,1.0,0,0,0.0,1.0,0,0.875,0.125,0.0,0.0,0.875,0.125,20.0,25.0,1.0,7.0,11.0,7.0,2.0,1.0,12.0,24.0,7.0,5.0,12.0,25.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Running Finger Roll Layup Shot,15,17,0.882,0,0,0.0,0.882,0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,20.0,8.0,7.0,11.0,7.0,8.0,1.0,1.0,28.0,7.0,5.0,1.0,29.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Running Jump Shot,6,11,0.545,4,8,0.5,0.727,0,1.0,0.0,1.0,0.0,1.0,0.0,23.0,22.0,24.0,3.0,4.0,2.0,14.0,1.0,1.0,28.0,1.0,5.0,1.0,29.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Running Layup Shot,27,38,0.711,0,0,0.0,0.711,4,0.852,0.148,0.0,0.0,0.852,0.148,10.0,12.0,14.0,7.0,11.0,7.0,15.0,42.0,15.0,22.0,7.0,5.0,15.0,23.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Running Pull-Up Jump Shot,2,2,1.0,2,2,1.0,1.5,0,0.0,0.0,0.5,0.5,0.5,0.5,33.0,34.0,1.0,5.0,6.0,1.0,1.0,1.0,33.0,28.0,5.0,2.0,26.0,11.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Running Reverse Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,39.0,38.0,7.0,11.0,7.0,38.0,1.0,33.0,28.0,7.0,5.0,34.0,29.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Running Reverse Layup Shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,38.0,1.0,7.0,11.0,7.0,2.0,1.0,1.0,28.0,7.0,5.0,1.0,29.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Step Back Bank Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,39.0,38.0,7.0,11.0,7.0,38.0,1.0,33.0,28.0,7.0,5.0,34.0,29.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Step Back Jump shot,7,24,0.292,4,14,0.286,0.375,0,0.667,0.333,0.75,0.25,0.714,0.286,22.0,16.0,36.0,3.0,3.0,6.0,35.0,1.0,18.0,18.0,4.0,3.0,19.0,19.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Tip Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,39.0,38.0,7.0,11.0,7.0,38.0,1.0,33.0,28.0,7.0,5.0,34.0,29.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Tip Layup Shot,23,50,0.46,0,0,0.0,0.46,0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,8.0,30.0,7.0,11.0,7.0,31.0,1.0,33.0,1.0,7.0,5.0,34.0,1.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Turnaround Bank Hook Shot,3,7,0.429,0,0,0.0,0.429,0,0.333,0.667,0.0,0.0,0.333,0.667,29.0,27.0,33.0,7.0,11.0,7.0,33.0,1.0,30.0,6.0,7.0,5.0,32.0,5.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Turnaround Bank shot,5,5,1.0,0,0,0.0,1.0,0,0.4,0.6,0.0,0.0,0.4,0.6,25.0,30.0,1.0,7.0,11.0,7.0,2.0,1.0,28.0,9.0,7.0,5.0,28.0,9.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Turnaround Fadeaway Bank Jump Shot,2,3,0.667,0,0,0.0,0.667,0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,32.0,15.0,7.0,11.0,7.0,16.0,1.0,33.0,1.0,7.0,5.0,34.0,1.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Turnaround Fadeaway shot,13,29,0.448,0,0,0.0,0.448,0,0.385,0.615,0.0,0.0,0.385,0.615,18.0,14.0,31.0,7.0,11.0,7.0,32.0,1.0,29.0,8.0,7.0,5.0,30.0,8.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Turnaround Hook Shot,47,80,0.588,0,0,0.0,0.588,5,0.532,0.468,0.0,0.0,0.532,0.468,4.0,5.0,23.0,7.0,11.0,7.0,25.0,44.0,25.0,12.0,7.0,5.0,25.0,13.0,203999,2025-08-10T09:42:01.325047,,
Shot Type Detail,Turnaround Jump Shot,16,38,0.421,0,0,0.0,0.421,1,0.813,0.188,0.0,0.0,0.813,0.188,16.0,12.0,34.0,7.0,11.0,7.0,34.0,31.0,17.0,20.0,7.0,5.0,18.0,20.0,203999,2025-08-10T09:42:01.325047,,
Assisted By,,86,86,1.0,19,19,1.0,1.11,0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203999,2025-08-10T09:42:01.325047,1631128.0,"Braun, Christian"
Assisted By,,40,40,1.0,13,13,1.0,1.163,0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203999,2025-08-10T09:42:01.325047,203932.0,"Gordon, Aaron"
Assisted By,,130,130,1.0,29,29,1.0,1.112,0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203999,2025-08-10T09:42:01.325047,1627750.0,"Murray, Jamal"
Assisted By,,2,2,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,203999,2025-08-10T09:42:01.325047,1630192.0,"Nnaji, Zeke"
Assisted By,,20,20,1.0,3,3,1.0,1.075,0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8.0,1.0,8.0,8.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203999,2025-08-10T09:42:01.325047,1629618.0,"Pickett, Jalen"
Assisted By,,63,63,1.0,20,20,1.0,1.159,0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203999,2025-08-10T09:42:01.325047,1629008.0,"Porter Jr., Michael"
Assisted By,,26,26,1.0,11,11,1.0,1.212,0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,7.0,1.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203999,2025-08-10T09:42:01.325047,1631124.0,"Strawther, Julian"
Assisted By,,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,10.0,1.0,9.0,9.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,203999,2025-08-10T09:42:01.325047,1641816.0,"Tyson, Hunter"
Assisted By,,28,28,1.0,5,5,1.0,1.089,0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,1.0,7.0,7.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203999,2025-08-10T09:42:01.325047,1631212.0,"Watson, Peyton"
Assisted By,,146,146,1.0,18,18,1.0,1.062,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203999,2025-08-10T09:42:01.325047,201566.0,"Westbrook, Russell"
Overall,2024-25,59,121,0.488,9,32,0.281,0.525,17,0.7,0.3,1.0,0.0,0.746,0.254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1629020,2025-08-10T09:42:11.424295,,
Shot Distance (5ft),Less Than 5 ft.,49,84,0.583,0,0,0.0,0.583,14,0.694,0.306,0.0,0.0,0.694,0.306,1.0,1.0,1.0,3.0,4.0,3.0,1.0,9.0,2.0,1.0,3.0,1.0,4.0,1.0,1629020,2025-08-10T09:42:11.424295,,
Shot Distance (5ft),5-9 ft.,1,4,0.25,0,0,0.0,0.25,3,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,8.0,1.0,2.0,3.0,1.0,1.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Distance (5ft),10-14 ft.,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Distance (5ft),15-19 ft.,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,5.0,3.0,4.0,3.0,5.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Distance (5ft),20-24 ft.,8,28,0.286,8,28,0.286,0.429,0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Distance (5ft),25-29 ft.,1,3,0.333,1,3,0.333,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Distance (5ft),30-34 ft.,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,5.0,3.0,4.0,3.0,5.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Distance (5ft),35-39 ft.,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,5.0,3.0,4.0,3.0,5.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Distance (5ft),40+ ft.,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Distance (8ft),Less Than 8 ft.,50,86,0.581,0,0,0.0,0.581,15,0.7,0.3,0.0,0.0,0.7,0.3,1.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1629020,2025-08-10T09:42:11.424295,,
Shot Distance (8ft),8-16 ft.,0,3,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Distance (8ft),16-24 ft.,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Distance (8ft),24+ ft.,9,31,0.29,9,31,0.29,0.435,0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Distance (8ft),Back Court Shot,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Area,Restricted Area,48,79,0.608,0,0,0.0,0.608,13,0.688,0.313,0.0,0.0,0.688,0.313,1.0,1.0,1.0,3.0,5.0,3.0,2.0,7.0,2.0,1.0,3.0,1.0,4.0,1.0,1629020,2025-08-10T09:42:11.424295,,
Shot Area,In The Paint (Non-RA),2,10,0.2,0,0,0.0,0.2,4,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,6.0,1.0,2.0,3.0,1.0,1.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Area,Mid-Range,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,5.0,3.0,5.0,3.0,5.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Area,Left Corner 3,2,9,0.222,2,9,0.222,0.333,0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Area,Right Corner 3,7,17,0.412,7,17,0.412,0.618,0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Area,Above the Break 3,0,5,0.0,0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,3.0,4.0,3.0,5.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Assisted Shot,Assisted,44,44,1.0,9,9,1.0,1.102,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1629020,2025-08-10T09:42:11.424295,,
Assisted Shot,Unassisted,15,15,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1629020,2025-08-10T09:42:11.424295,,
Shot Type Summary,Alley Oop,3,5,0.6,0,0,0.0,0.6,1,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,1629020,2025-08-10T09:42:11.425304,,
Shot Type Summary,Bank Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1629020,2025-08-10T09:42:11.425304,,
Shot Type Summary,Dunk,30,35,0.857,0,0,0.0,0.857,4,0.833,0.167,0.0,0.0,0.833,0.167,,,,,,,,,,,,,,,1629020,2025-08-10T09:42:11.425304,,
Shot Type Summary,Fadeaway,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1629020,2025-08-10T09:42:11.425304,,
Shot Type Summary,Finger Roll,3,6,0.5,0,0,0.0,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,1629020,2025-08-10T09:42:11.425304,,
Shot Type Summary,Hook Shot,0,1,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1629020,2025-08-10T09:42:11.425304,,
Shot Type Summary,Jump Shot,10,36,0.278,9,32,0.281,0.403,1,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,1629020,2025-08-10T09:42:11.425304,,
Shot Type Summary,Layup,19,49,0.388,0,0,0.0,0.388,11,0.474,0.526,0.0,0.0,0.474,0.526,,,,,,,,,,,,,,,1629020,2025-08-10T09:42:11.425304,,
Shot Type Summary,Tip Shot,10,18,0.556,0,0,0.0,0.556,0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Alley Oop Dunk Shot,3,4,0.75,0,0,0.0,0.75,1,1.0,0.0,0.0,0.0,1.0,0.0,6.0,8.0,6.0,2.0,3.0,2.0,6.0,33.0,1.0,6.0,2.0,1.0,1.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Alley Oop Layup shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Cutting Dunk Shot,7,8,0.875,0,0,0.0,0.875,1,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,33.0,1.0,6.0,2.0,1.0,1.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Cutting Finger Roll Layup Shot,1,3,0.333,0,0,0.0,0.333,1,1.0,0.0,0.0,0.0,1.0,0.0,13.0,11.0,13.0,2.0,3.0,2.0,14.0,33.0,1.0,6.0,2.0,1.0,1.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Cutting Layup Shot,3,10,0.3,0,0,0.0,0.3,3,1.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,14.0,2.0,3.0,2.0,15.0,43.0,1.0,6.0,2.0,1.0,1.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Driving Bank Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Driving Dunk Shot,3,3,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,11.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Driving Finger Roll Layup Shot,2,3,0.667,0,0,0.0,0.667,0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,11.0,8.0,2.0,3.0,2.0,8.0,1.0,1.0,6.0,2.0,1.0,1.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Driving Floating Bank Jump Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Driving Floating Jump Shot,1,2,0.5,0,0,0.0,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,10.0,2.0,3.0,2.0,10.0,33.0,1.0,6.0,2.0,1.0,1.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Driving Hook Shot,0,1,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,17.0,2.0,3.0,2.0,17.0,33.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Driving Layup Shot,1,5,0.2,0,0,0.0,0.2,2,1.0,0.0,0.0,0.0,1.0,0.0,13.0,7.0,16.0,2.0,3.0,2.0,16.0,42.0,1.0,6.0,2.0,1.0,1.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Driving Reverse Dunk Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Driving Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Dunk Shot,5,6,0.833,0,0,0.0,0.833,1,1.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,5.0,2.0,3.0,2.0,5.0,33.0,1.0,6.0,2.0,1.0,1.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Fadeaway Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Fadeaway Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Floating Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Hook Bank Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Jump Bank Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Jump Shot,9,32,0.281,9,31,0.29,0.422,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,15.0,1.0,1.0,1.0,13.0,1.0,12.0,6.0,1.0,1.0,1.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Layup Shot,0,4,0.0,0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,17.0,2.0,3.0,2.0,17.0,43.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Pullup Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Putback Dunk Shot,1,2,0.5,0,0,0.0,0.5,1,0.0,1.0,0.0,0.0,0.0,1.0,13.0,16.0,10.0,2.0,3.0,2.0,10.0,33.0,12.0,1.0,2.0,1.0,13.0,1.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Putback Layup Shot,3,4,0.75,0,0,0.0,0.75,1,0.0,1.0,0.0,0.0,0.0,1.0,6.0,8.0,6.0,2.0,3.0,2.0,6.0,33.0,12.0,1.0,2.0,1.0,13.0,1.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Running Alley Oop Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Running Alley Oop Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Running Dunk Shot,8,8,1.0,0,0,0.0,1.0,0,0.875,0.125,0.0,0.0,0.875,0.125,2.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,11.0,5.0,2.0,1.0,12.0,5.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Running Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Running Jump Shot,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,17.0,2.0,2.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Running Layup Shot,2,3,0.667,0,0,0.0,0.667,0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,11.0,8.0,2.0,3.0,2.0,8.0,1.0,1.0,6.0,2.0,1.0,1.0,6.0,1629020,2025-08-10T09:42:11.425304,,
Shot Type Detail,Running Pull-Up Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,17.0,2.0,3.0,2.0,17.0,1.0,12.0,6.0,2.0,1.0,13.0,6.0,1629020,2025-08-10T09:42:11.425304,,
