SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,league_id,league_name,season_type,season_type_name
22024,1612709921,LIN,Long Island Nets,2022400368,2025-03-04,LIN @ IMA,W,240,114,44,94,0.468,15,33,0.455,9,12,0.75,13,34,47,25,7,5,13,13,5.0,20,G-League,Regular Season,Regular
22024,1612709910,IMA,Indiana Mad Ants,2022400368,2025-03-04,IMA vs. LIN,L,241,109,43,95,0.453,11,34,0.324,7,8,0.875,15,30,45,18,7,6,13,15,-5.0,20,G-League,Regular Season,Regular
22024,1612709934,VAL,Valley Suns,2022400371,2025-03-04,VAL @ STO,L,238,127,45,93,0.484,11,38,0.289,14,18,0.778,12,28,40,28,5,8,14,20,-9.0,20,G-League,Regular Season,Regular
22024,1612709914,STO,Stockton Kings,2022400371,2025-03-04,STO vs. VAL,W,240,136,48,85,0.565,23,40,0.575,11,13,0.846,9,32,41,29,4,5,17,26,9.0,20,G-League,Regular Season,Regular
22024,1612709917,GRG,Grand Rapids Gold,2022400364,2025-03-04,GRG vs. MNE,L,240,111,34,93,0.366,10,40,0.25,18,19,0.947,19,34,53,24,6,2,14,17,-11.0,20,G-League,Regular Season,Regular
22024,1612709915,MNE,Maine Celtics,2022400364,2025-03-04,MNE @ GRG,W,240,122,47,90,0.522,11,35,0.314,11,14,0.786,8,38,46,18,8,8,12,20,11.0,20,G-League,Regular Season,Regular
22024,1612709890,AUS,Austin Spurs,2022400366,2025-03-04,AUS vs. WES,L,240,103,40,94,0.426,13,46,0.283,6,9,0.667,13,31,44,20,9,12,14,27,-8.0,20,G-League,Regular Season,Regular
22024,1612709919,WES,Westchester Knicks,2022400366,2025-03-04,WES @ AUS,W,239,111,35,83,0.422,11,35,0.314,20,26,0.769,13,38,51,18,8,7,16,18,8.0,20,G-League,Regular Season,Regular
22024,1612709908,RGV,Rio Grande Valley Vipers,2022400370,2025-03-04,RGV vs. SXF,W,240,124,47,89,0.528,16,38,0.421,11,15,0.733,14,28,42,33,13,6,19,18,5.0,20,G-League,Regular Season,Regular
22024,1612709926,MHU,Memphis Hustle,2022400369,2025-03-04,MHU vs. SBL,L,239,108,40,99,0.404,12,45,0.267,9,11,0.818,15,33,48,26,9,5,10,19,-10.0,20,G-League,Regular Season,Regular
22024,1612709904,SXF,Sioux Falls Skyforce,2022400370,2025-03-04,SXF @ RGV,L,241,119,48,89,0.539,13,36,0.361,6,10,0.6,11,27,38,25,11,1,20,16,-5.0,20,G-League,Regular Season,Regular
22024,1612709913,BHM,Birmingham Squadron,2022400367,2025-03-04,BHM vs. DEL,W,240,112,41,84,0.488,18,42,0.429,6,9,0.667,13,32,45,31,6,7,17,18,1.0,20,G-League,Regular Season,Regular
22024,1612709909,DEL,Delaware Blue Coats,2022400367,2025-03-04,DEL @ BHM,L,241,111,40,79,0.506,16,39,0.41,9,15,0.6,8,31,39,29,12,1,13,15,-1.0,20,G-League,Regular Season,Regular
22024,1612709922,GBO,Greensboro Swarm,2022400365,2025-03-04,GBO @ CCG,W,240,111,36,78,0.462,17,38,0.447,16,19,0.842,12,35,47,20,8,3,14,20,9.0,20,G-League,Regular Season,Regular
22024,1612709905,SBL,South Bay Lakers,2022400369,2025-03-04,SBL @ MHU,W,240,118,38,89,0.427,19,44,0.432,14,14,1.0,10,41,51,32,7,3,17,18,10.0,20,G-League,Regular Season,Regular
22024,1612709928,CCG,Capital City Go-Go,2022400365,2025-03-04,CCG vs. GBO,L,239,102,39,87,0.448,7,29,0.241,10,14,0.714,13,29,42,25,10,4,10,18,-9.0,20,G-League,Regular Season,Regular
22024,1612709903,SLC,Salt Lake City Stars,2022400362,2025-03-03,SLC vs. IWA,W,240,130,45,95,0.474,18,50,0.36,15,19,0.789,20,32,52,30,7,6,17,21,3.0,20,G-League,Regular Season,Regular
22024,1612709923,WCB,Windy City Bulls,2022400363,2025-03-03,WCB @ OSC,L,252,123,49,98,0.5,11,37,0.297,9,14,0.643,16,30,46,28,9,4,12,24,-2.0,20,G-League,Regular Season,Regular
22024,1612709911,IWA,Iowa Wolves,2022400362,2025-03-03,IWA @ SLC,L,240,127,43,93,0.462,15,34,0.441,15,17,0.882,11,27,38,22,13,5,13,23,-3.0,20,G-League,Regular Season,Regular
22024,1612709910,IMA,Indiana Mad Ants,2022400361,2025-03-03,IMA vs. RAP,W,240,122,49,91,0.538,9,27,0.333,11,15,0.733,13,42,55,36,14,8,22,21,10.0,20,G-League,Regular Season,Regular
22024,1612709920,RAP,Raptors 905,2022400361,2025-03-03,RAP @ IMA,L,240,112,38,97,0.392,13,43,0.302,15,19,0.789,12,30,42,22,14,5,18,22,-10.0,20,G-League,Regular Season,Regular
22024,1612709925,OSC,Osceola Magic,2022400363,2025-03-03,OSC vs. WCB,W,254,125,44,82,0.537,18,38,0.474,12,18,0.667,9,29,38,24,9,6,19,20,2.0,20,G-League,Regular Season,Regular
22024,1612709931,MXC,Mexico City Capitanes,2022400359,2025-03-02,MXC @ RCR,L,241,110,40,89,0.449,10,32,0.313,13,19,0.684,8,29,37,22,9,3,10,21,-23.0,20,G-League,Regular Season,Regular
22024,1612709924,SDC,San Diego Clippers,2022400360,2025-03-02,SDC vs. SBL,L,241,105,39,94,0.415,11,38,0.289,9,10,0.9,12,30,42,22,9,4,12,15,-15.0,20,G-League,Regular Season,Regular
22024,1612709929,CPS,College Park Skyhawks,2022400355,2025-03-02,CPS vs. RGV,L,240,108,38,96,0.396,13,45,0.289,10,14,0.714,13,37,50,23,7,2,11,23,-18.0,20,G-League,Regular Season,Regular
22024,1612709908,RGV,Rio Grande Valley Vipers,2022400355,2025-03-02,RGV @ CPS,W,241,126,46,92,0.5,16,41,0.39,9,16,0.563,10,37,47,32,11,4,11,18,18.0,20,G-League,Regular Season,Regular
22024,1612709909,DEL,Delaware Blue Coats,2022400357,2025-03-02,DEL @ BHM,L,240,91,28,86,0.326,13,52,0.25,12,16,0.75,15,37,52,19,9,7,18,19,-20.0,20,G-League,Regular Season,Regular
22024,1612709905,SBL,South Bay Lakers,2022400360,2025-03-02,SBL @ SDC,W,240,120,43,86,0.5,16,44,0.364,10,12,0.833,13,35,48,31,9,7,13,18,15.0,20,G-League,Regular Season,Regular
22024,1612709923,WCB,Windy City Bulls,2022400356,2025-03-02,WCB @ OSC,L,240,101,39,94,0.415,9,39,0.231,9,10,0.9,12,24,36,27,8,5,13,21,-31.0,20,G-League,Regular Season,Regular
22024,1612709913,BHM,Birmingham Squadron,2022400357,2025-03-02,BHM vs. DEL,W,240,111,41,95,0.432,14,46,0.304,8,11,0.727,14,42,56,32,12,3,17,21,20.0,20,G-League,Regular Season,Regular
22024,1612709918,TEX,Texas Legends,2022400358,2025-03-02,TEX vs. LIN,W,241,122,47,81,0.58,4,20,0.2,15,20,0.75,9,29,38,25,8,10,20,28,4.0,20,G-League,Regular Season,Regular
22024,1612709921,LIN,Long Island Nets,2022400358,2025-03-02,LIN @ TEX,L,240,118,38,85,0.447,10,29,0.345,18,21,0.857,10,24,34,23,12,2,18,24,-4.0,20,G-League,Regular Season,Regular
22024,1612709933,RCR,Rip City Remix,2022400359,2025-03-02,RCR vs. MXC,W,240,133,44,92,0.478,16,42,0.381,18,20,0.9,15,42,57,30,6,1,17,23,23.0,20,G-League,Regular Season,Regular
22024,1612709925,OSC,Osceola Magic,2022400356,2025-03-02,OSC vs. WCB,W,240,132,50,92,0.543,11,25,0.44,14,18,0.778,18,41,59,28,7,5,12,13,31.0,20,G-League,Regular Season,Regular
22024,1612709910,IMA,Indiana Mad Ants,2022400353,2025-03-01,IMA @ SDC,L,238,103,29,65,0.446,7,27,0.259,23,29,0.793,7,35,42,12,8,3,25,23,-15.0,20,G-League,Regular Season,Regular
22024,1612709921,LIN,Long Island Nets,2022400352,2025-03-01,LIN @ TEX,W,241,110,39,107,0.364,11,49,0.224,12,16,0.75,28,33,61,25,10,5,10,14,7.0,20,G-League,Regular Season,Regular
22024,1612709918,TEX,Texas Legends,2022400352,2025-03-01,TEX vs. LIN,L,241,103,40,86,0.465,10,32,0.313,7,9,0.778,9,34,43,25,3,14,17,19,-7.0,20,G-League,Regular Season,Regular
22024,1612709927,WIS,Wisconsin Herd,2022400350,2025-03-01,WIS vs. RAP,W,241,104,38,87,0.437,10,29,0.345,10,12,0.833,10,31,41,20,7,10,8,18,2.0,20,G-League,Regular Season,Regular
22024,1612709919,WES,Westchester Knicks,2022400348,2025-03-01,WES @ GBO,L,239,97,35,95,0.368,13,44,0.295,8,9,0.889,15,40,55,20,10,8,21,25,-17.0,20,G-League,Regular Season,Regular
22024,1612709890,AUS,Austin Spurs,2022400349,2025-03-01,AUS vs. OKL,W,239,116,41,92,0.446,14,47,0.298,12,12,1.0,13,32,45,25,11,9,7,20,18.0,20,G-League,Regular Season,Regular
22024,1612709889,OKL,Oklahoma City Blue,2022400349,2025-03-01,OKL @ AUS,L,241,98,36,83,0.434,10,33,0.303,9,12,0.75,7,35,42,22,3,3,14,13,-18.0,20,G-League,Regular Season,Regular
22024,1612709926,MHU,Memphis Hustle,2022400354,2025-03-01,MHU @ SCW,W,241,125,47,94,0.5,15,37,0.405,11,15,0.733,17,30,47,29,7,7,16,12,8.0,20,G-League,Regular Season,Regular
22024,1612709922,GBO,Greensboro Swarm,2022400348,2025-03-01,GBO vs. WES,W,240,114,39,88,0.443,9,30,0.3,16,19,0.842,7,39,46,22,9,7,14,16,17.0,20,G-League,Regular Season,Regular
22024,1612709904,SXF,Sioux Falls Skyforce,2022400351,2025-03-01,SXF @ STO,L,239,98,35,92,0.38,6,30,0.2,15,18,0.833,16,28,44,20,10,2,13,19,-19.0,20,G-League,Regular Season,Regular
22024,1612709920,RAP,Raptors 905,2022400350,2025-03-01,RAP @ WIS,L,239,102,39,82,0.476,8,21,0.381,11,17,0.647,11,32,43,28,5,5,13,21,-2.0,20,G-League,Regular Season,Regular
22024,1612709914,STO,Stockton Kings,2022400351,2025-03-01,STO vs. SXF,W,238,117,44,82,0.537,14,38,0.368,9,15,0.6,11,38,49,32,11,7,18,20,19.0,20,G-League,Regular Season,Regular
22024,1612709924,SDC,San Diego Clippers,2022400353,2025-03-01,SDC vs. IMA,W,241,118,40,93,0.43,15,45,0.333,13,16,0.813,15,28,43,25,14,3,13,31,15.0,20,G-League,Regular Season,Regular
22024,1612709902,SCW,Santa Cruz Warriors,2022400354,2025-03-01,SCW vs. MHU,L,241,117,44,96,0.458,18,48,0.375,8,10,0.8,14,28,42,29,12,3,19,17,-8.0,20,G-League,Regular Season,Regular
22024,1612709893,CLC,Cleveland Charge,2022400341,2025-02-28,CLC @ GRG,L,259,115,42,93,0.452,14,39,0.359,10,12,0.833,15,34,49,21,4,3,13,15,-8.0,20,G-League,Regular Season,Regular
22024,1612709908,RGV,Rio Grande Valley Vipers,2022400340,2025-02-28,RGV @ CPS,W,240,100,31,75,0.413,8,32,0.25,16,24,0.667,14,43,57,20,8,5,18,19,13.0,20,G-League,Regular Season,Regular
22024,1612709903,SLC,Salt Lake City Stars,2022400345,2025-02-28,SLC vs. SBL,W,239,123,41,83,0.494,13,38,0.342,17,23,0.739,10,35,45,32,12,4,10,18,9.0,20,G-League,Regular Season,Regular
22024,1612709919,WES,Westchester Knicks,2022400342,2025-02-28,WES @ GBO,L,239,103,37,91,0.407,15,45,0.333,7,11,0.636,10,25,35,21,10,8,13,15,-29.0,20,G-League,Regular Season,Regular
22024,1612709933,RCR,Rip City Remix,2022400346,2025-02-28,RCR @ VAL,L,241,110,42,88,0.477,11,35,0.314,8,15,0.533,10,43,53,21,5,6,15,27,-4.0,20,G-League,Regular Season,Regular
22024,1612709922,GBO,Greensboro Swarm,2022400342,2025-02-28,GBO vs. WES,W,240,132,47,90,0.522,16,32,0.5,13,14,0.929,15,41,56,31,6,4,13,19,29.0,20,G-League,Regular Season,Regular
22024,1612709934,VAL,Valley Suns,2022400346,2025-02-28,VAL vs. RCR,W,241,114,40,88,0.455,18,48,0.375,9,19,0.474,4,38,42,25,7,8,13,22,4.0,20,G-League,Regular Season,Regular
22024,1612709927,WIS,Wisconsin Herd,2022400344,2025-02-28,WIS vs. RAP,W,240,118,44,85,0.518,15,31,0.484,9,12,0.75,9,32,41,33,3,7,13,18,14.0,20,G-League,Regular Season,Regular
22024,1612709925,OSC,Osceola Magic,2022400343,2025-02-28,OSC @ IWA,W,240,125,49,101,0.485,14,39,0.359,8,9,0.889,28,41,69,29,7,9,20,16,24.0,20,G-League,Regular Season,Regular
22024,1612709905,SBL,South Bay Lakers,2022400345,2025-02-28,SBL @ SLC,L,239,114,43,100,0.43,18,52,0.346,6,10,0.6,16,32,48,29,7,6,14,25,-9.0,20,G-League,Regular Season,Regular
22024,1612709920,RAP,Raptors 905,2022400344,2025-02-28,RAP @ WIS,L,239,104,40,79,0.506,8,30,0.267,8,13,0.615,6,30,36,26,5,2,11,22,-14.0,20,G-League,Regular Season,Regular
22024,1612709929,CPS,College Park Skyhawks,2022400340,2025-02-28,CPS vs. RGV,L,240,87,31,86,0.36,9,42,0.214,11,13,0.846,10,36,46,20,8,1,17,30,-13.0,20,G-League,Regular Season,Regular
22024,1612709911,IWA,Iowa Wolves,2022400343,2025-02-28,IWA vs. OSC,L,239,101,38,101,0.376,13,50,0.26,7,13,0.538,18,22,40,21,12,6,12,18,-24.0,20,G-League,Regular Season,Regular
22024,1612709902,SCW,Santa Cruz Warriors,2022400347,2025-02-28,SCW vs. MHU,L,240,109,39,92,0.424,17,40,0.425,9,14,0.643,12,38,50,29,7,4,15,20,-6.0,20,G-League,Regular Season,Regular
22024,1612709926,MHU,Memphis Hustle,2022400347,2025-02-28,MHU @ SCW,W,241,115,45,101,0.446,12,41,0.293,8,14,0.571,20,40,60,28,6,2,9,16,6.0,20,G-League,Regular Season,Regular
22024,1612709917,GRG,Grand Rapids Gold,2022400341,2025-02-28,GRG vs. CLC,W,257,123,48,99,0.485,16,42,0.381,7,12,0.583,18,33,51,29,12,6,11,19,8.0,20,G-League,Regular Season,Regular
22024,1612709918,TEX,Texas Legends,2022400337,2025-02-27,TEX @ SXF,L,240,107,44,93,0.473,12,32,0.375,5,6,0.833,9,19,28,31,10,10,7,17,-18.0,20,G-League,Regular Season,Regular
22024,1612709904,SXF,Sioux Falls Skyforce,2022400337,2025-02-27,SXF vs. TEX,W,239,125,47,89,0.528,11,26,0.423,12,16,0.75,21,34,55,25,4,8,12,12,18.0,20,G-League,Regular Season,Regular
22024,1612709924,SDC,San Diego Clippers,2022400339,2025-02-27,SDC vs. IMA,W,240,110,38,87,0.437,8,31,0.258,16,19,0.842,14,42,56,16,8,9,10,15,10.0,20,G-League,Regular Season,Regular
22024,1612709913,BHM,Birmingham Squadron,2022400338,2025-02-27,BHM @ WCB,L,240,100,35,82,0.427,10,28,0.357,13,16,0.813,10,34,44,25,8,14,20,12,-2.0,20,G-League,Regular Season,Regular
22024,1612709921,LIN,Long Island Nets,2022400336,2025-02-27,LIN @ AUS,L,240,121,46,87,0.529,14,29,0.483,8,13,0.615,6,26,32,26,10,2,12,15,-3.0,20,G-League,Regular Season,Regular
22024,1612709910,IMA,Indiana Mad Ants,2022400339,2025-02-27,IMA @ SDC,L,241,100,37,88,0.42,15,35,0.429,5,7,0.714,8,33,41,26,2,5,11,19,-10.0,20,G-League,Regular Season,Regular
22024,1612709923,WCB,Windy City Bulls,2022400338,2025-02-27,WCB vs. BHM,W,240,102,42,101,0.416,12,37,0.324,4,6,0.667,17,35,52,29,10,11,15,18,2.0,20,G-League,Regular Season,Regular
22024,1612709890,AUS,Austin Spurs,2022400336,2025-02-27,AUS vs. LIN,W,241,124,51,93,0.548,14,43,0.326,5,11,0.455,10,30,40,23,9,7,12,18,3.0,20,G-League,Regular Season,Regular
22024,1612709889,OKL,Oklahoma City Blue,2022400331,2025-02-26,OKL vs. RAP,W,254,123,40,94,0.426,14,40,0.35,18,23,0.783,14,43,57,23,7,8,20,28,4.0,20,G-League,Regular Season,Regular
22024,1612709929,CPS,College Park Skyhawks,2022400335,2025-02-26,CPS @ SLC,L,241,117,39,85,0.459,22,47,0.468,9,12,0.75,7,30,37,26,5,8,13,24,-13.0,20,G-League,Regular Season,Regular
22024,1612709926,MHU,Memphis Hustle,2022400333,2025-02-26,MHU @ STO,L,241,108,41,100,0.41,16,44,0.364,5,10,0.5,15,29,44,31,12,2,11,25,-12.0,20,G-League,Regular Season,Regular
22024,1612709908,RGV,Rio Grande Valley Vipers,2022400334,2025-02-26,RGV @ DEL,L,254,121,48,101,0.475,14,51,0.275,9,12,0.75,10,33,43,31,10,5,16,21,-3.0,20,G-League,Regular Season,Regular
22024,1612709922,GBO,Greensboro Swarm,2022400332,2025-02-26,GBO @ CCG,W,241,108,36,81,0.444,4,26,0.154,21,25,0.84,10,41,51,21,9,6,12,21,7.0,20,G-League,Regular Season,Regular
22024,1612709920,RAP,Raptors 905,2022400331,2025-02-26,RAP @ OKL,L,251,119,44,110,0.4,11,37,0.297,11,16,0.688,19,36,55,31,10,6,14,24,-4.0,20,G-League,Regular Season,Regular
22024,1612709928,CCG,Capital City Go-Go,2022400332,2025-02-26,CCG vs. GBO,L,240,101,39,93,0.419,12,38,0.316,7,13,0.538,13,32,45,23,5,8,13,27,-7.0,20,G-League,Regular Season,Regular
22024,1612709903,SLC,Salt Lake City Stars,2022400335,2025-02-26,SLC vs. CPS,W,240,130,47,95,0.495,16,41,0.39,11,14,0.786,11,38,49,27,6,2,10,17,13.0,20,G-League,Regular Season,Regular
22024,1612709909,DEL,Delaware Blue Coats,2022400334,2025-02-26,DEL vs. RGV,W,253,124,44,85,0.518,15,38,0.395,12,17,0.706,10,38,48,27,13,7,18,16,3.0,20,G-League,Regular Season,Regular
22024,1612709914,STO,Stockton Kings,2022400333,2025-02-26,STO vs. MHU,W,241,120,40,84,0.476,11,39,0.282,17,20,0.85,13,46,59,22,9,5,21,17,12.0,20,G-League,Regular Season,Regular
22024,1612709931,MXC,Mexico City Capitanes,2022400330,2025-02-25,MXC vs. AUS,L,241,88,31,80,0.388,11,33,0.333,8,19,0.421,7,24,31,17,10,4,10,22,-27.0,20,G-League,Regular Season,Regular
22024,1612709893,CLC,Cleveland Charge,2022400325,2025-02-25,CLC @ GRG,W,240,117,47,91,0.516,16,39,0.41,4,7,0.571,9,27,36,23,10,4,11,10,14.0,20,G-League,Regular Season,Regular
22024,1612709919,WES,Westchester Knicks,2022400327,2025-02-25,WES vs. LIN,L,241,117,45,102,0.441,12,47,0.255,10,12,0.833,14,40,54,30,13,10,15,13,-2.0,20,G-League,Regular Season,Regular
22024,1612709915,MNE,Maine Celtics,2022400326,2025-02-25,MNE @ MCC,W,242,107,43,81,0.531,9,33,0.273,7,8,0.875,10,33,43,19,11,3,27,22,3.0,20,G-League,Regular Season,Regular
22024,1612709917,GRG,Grand Rapids Gold,2022400325,2025-02-25,GRG vs. CLC,L,240,103,39,89,0.438,17,45,0.378,5,6,0.833,19,31,50,27,7,5,18,14,-14.0,20,G-League,Regular Season,Regular
22024,1612709934,VAL,Valley Suns,2022400011,2025-02-25,VAL vs. RCR,W,240,135,46,87,0.529,14,34,0.412,16,22,0.727,10,35,45,31,12,4,14,25,26.0,20,G-League,Regular Season,Regular
22024,1612709932,MCC,Motor City Cruise,2022400326,2025-02-25,MCC vs. MNE,L,240,104,38,84,0.452,14,35,0.4,7,14,0.5,12,24,36,26,17,4,19,18,-3.0,20,G-League,Regular Season,Regular
22024,1612709890,AUS,Austin Spurs,2022400330,2025-02-25,AUS @ MXC,W,239,115,39,79,0.494,20,37,0.541,10,15,0.667,10,48,58,23,3,6,19,23,27.0,20,G-League,Regular Season,Regular
22024,1612709927,WIS,Wisconsin Herd,2022400328,2025-02-25,WIS vs. WCB,L,241,104,43,90,0.478,14,35,0.4,3,6,0.5,11,28,39,25,7,7,13,17,-2.0,20,G-League,Regular Season,Regular
22024,1612709904,SXF,Sioux Falls Skyforce,2022400329,2025-02-25,SXF vs. TEX,W,241,114,40,89,0.449,13,34,0.382,14,17,0.824,13,34,47,25,17,5,19,15,7.0,20,G-League,Regular Season,Regular
22024,1612709933,RCR,Rip City Remix,2022400011,2025-02-25,RCR @ VAL,L,239,109,40,93,0.43,11,42,0.262,11,18,0.611,17,30,47,24,8,3,19,25,-26.0,20,G-League,Regular Season,Regular
22024,1612709918,TEX,Texas Legends,2022400329,2025-02-25,TEX @ SXF,L,239,107,38,81,0.469,12,33,0.364,11,14,0.786,7,34,41,23,11,14,22,17,-7.0,20,G-League,Regular Season,Regular
22024,1612709923,WCB,Windy City Bulls,2022400328,2025-02-25,WCB @ WIS,W,240,106,39,83,0.47,9,26,0.346,13,15,0.867,9,35,44,26,11,6,16,17,2.0,20,G-League,Regular Season,Regular
22024,1612709921,LIN,Long Island Nets,2022400327,2025-02-25,LIN @ WES,W,240,119,50,105,0.476,11,32,0.344,6,7,0.857,14,38,52,27,9,2,16,13,2.0,20,G-League,Regular Season,Regular
22024,1612709910,IMA,Indiana Mad Ants,2022400321,2025-02-24,IMA vs. GBO,W,241,121,50,91,0.549,9,31,0.29,7,10,0.7,13,42,55,35,6,4,16,14,28.0,20,G-League,Regular Season,Regular
22024,1612709911,IWA,Iowa Wolves,2022400323,2025-02-24,IWA vs. SDC,L,241,116,47,91,0.516,12,31,0.387,6,10,0.6,11,32,43,28,3,4,18,20,-7.0,20,G-League,Regular Season,Regular
22024,1612709903,SLC,Salt Lake City Stars,2022400324,2025-02-24,SLC vs. CPS,W,241,119,41,93,0.441,18,41,0.439,11,14,0.786,14,39,53,28,8,3,15,21,23.0,20,G-League,Regular Season,Regular
22024,1612709909,DEL,Delaware Blue Coats,2022400322,2025-02-24,DEL @ GRG,L,240,117,43,96,0.448,13,39,0.333,11,13,0.846,10,31,41,26,9,7,5,17,-4.0,20,G-League,Regular Season,Regular
22024,1612709922,GBO,Greensboro Swarm,2022400321,2025-02-24,GBO @ IMA,L,240,93,37,94,0.394,9,30,0.3,6,9,0.667,12,26,38,19,7,3,9,14,-28.0,20,G-League,Regular Season,Regular
22024,1612709929,CPS,College Park Skyhawks,2022400324,2025-02-24,CPS @ SLC,L,241,96,39,95,0.411,4,32,0.125,9,12,0.75,13,33,46,20,6,5,15,22,-23.0,20,G-League,Regular Season,Regular
22024,1612709924,SDC,San Diego Clippers,2022400323,2025-02-24,SDC @ IWA,W,242,123,45,90,0.5,9,37,0.243,16,19,0.842,11,30,41,29,9,8,10,18,7.0,20,G-League,Regular Season,Regular
22024,1612709917,GRG,Grand Rapids Gold,2022400322,2025-02-24,GRG vs. DEL,W,240,121,44,95,0.463,15,41,0.366,11,12,0.917,13,40,53,32,3,8,14,14,4.0,20,G-League,Regular Season,Regular
22024,1612709926,MHU,Memphis Hustle,2022400319,2025-02-23,MHU vs. MNE,W,240,115,38,88,0.432,18,46,0.391,13,17,0.765,15,27,42,28,14,5,15,20,8.0,20,G-League,Regular Season,Regular
22024,1612709893,CLC,Cleveland Charge,2022400315,2025-02-23,CLC vs. BHM,L,240,95,33,75,0.44,13,37,0.351,10,15,0.667,9,34,43,26,9,6,21,20,-11.0,20,G-League,Regular Season,Regular
22024,1612709913,BHM,Birmingham Squadron,2022400315,2025-02-23,BHM @ CLC,W,240,106,40,90,0.444,13,40,0.325,7,12,0.583,14,30,44,20,17,2,12,18,11.0,20,G-League,Regular Season,Regular
22024,1612709911,IWA,Iowa Wolves,2022400318,2025-02-23,IWA vs. SDC,L,240,108,38,82,0.463,12,35,0.343,13,17,0.765,14,32,46,22,8,5,22,17,-9.0,20,G-League,Regular Season,Regular
22024,1612709933,RCR,Rip City Remix,2022400320,2025-02-23,RCR @ TEX,L,242,87,38,89,0.427,8,35,0.229,2,8,0.25,19,33,52,29,6,8,21,14,-11.0,20,G-League,Regular Season,Regular
22024,1612709928,CCG,Capital City Go-Go,2022400317,2025-02-23,CCG @ WCB,L,241,104,39,84,0.464,11,30,0.367,7,11,0.636,8,22,30,29,12,6,13,22,-17.0,20,G-League,Regular Season,Regular
22024,1612709915,MNE,Maine Celtics,2022400319,2025-02-23,MNE @ MHU,L,240,107,40,91,0.44,6,36,0.167,12,17,0.706,19,35,54,20,9,8,20,19,-8.0,20,G-League,Regular Season,Regular
22024,1612709921,LIN,Long Island Nets,2022400316,2025-02-23,LIN vs. OSC,W,241,121,42,94,0.447,17,44,0.386,12,17,0.706,9,35,44,26,6,4,13,27,2.0,20,G-League,Regular Season,Regular
22024,1612709918,TEX,Texas Legends,2022400320,2025-02-23,TEX vs. RCR,W,240,98,39,90,0.433,13,34,0.382,5,10,0.5,15,30,45,22,16,8,14,13,11.0,20,G-League,Regular Season,Regular
22024,1612709925,OSC,Osceola Magic,2022400316,2025-02-23,OSC @ LIN,L,241,119,41,92,0.446,9,35,0.257,16,18,0.889,10,40,50,23,6,13,12,22,-2.0,20,G-League,Regular Season,Regular
22024,1612709923,WCB,Windy City Bulls,2022400317,2025-02-23,WCB vs. CCG,W,241,121,42,79,0.532,11,27,0.407,17,18,0.944,13,32,45,28,7,6,19,20,17.0,20,G-League,Regular Season,Regular
22024,1612709924,SDC,San Diego Clippers,2022400318,2025-02-23,SDC @ IWA,W,241,117,44,88,0.5,12,41,0.293,12,15,0.8,12,29,41,27,16,4,17,20,9.0,20,G-League,Regular Season,Regular
22024,1612709933,RCR,Rip City Remix,2022400313,2025-02-22,RCR @ TEX,W,241,120,44,92,0.478,11,36,0.306,12,18,0.667,11,35,46,25,12,8,11,15,24.0,20,G-League,Regular Season,Regular
22024,1612709917,GRG,Grand Rapids Gold,2022400308,2025-02-22,GRG vs. DEL,L,240,99,33,88,0.375,12,39,0.308,12,18,0.667,15,39,54,18,6,1,14,24,-20.0,20,G-League,Regular Season,Regular
22024,1612709902,SCW,Santa Cruz Warriors,2022400314,2025-02-22,SCW vs. OKL,L,240,125,44,91,0.484,17,44,0.386,12,17,0.706,9,33,42,22,7,3,15,22,-9.0,20,G-League,Regular Season,Regular
22024,1612709927,WIS,Wisconsin Herd,2022400311,2025-02-22,WIS vs. MCC,L,240,91,30,83,0.361,8,31,0.258,12,16,0.75,10,22,32,15,11,7,14,18,-36.0,20,G-League,Regular Season,Regular
22024,1612709922,GBO,Greensboro Swarm,2022400309,2025-02-22,GBO vs. MXC,W,241,89,35,83,0.422,5,25,0.2,11,19,0.579,18,31,49,15,12,4,14,20,18.0,20,G-League,Regular Season,Regular
22024,1612709913,BHM,Birmingham Squadron,2022400306,2025-02-22,BHM @ CLC,W,241,104,37,88,0.42,18,46,0.391,9,14,0.643,10,33,43,25,6,8,13,23,4.0,20,G-League,Regular Season,Regular
22024,1612709908,RGV,Rio Grande Valley Vipers,2022400310,2025-02-22,RGV @ MHU,L,239,120,42,86,0.488,16,50,0.32,11,18,0.611,12,22,34,24,14,6,20,25,-16.0,20,G-League,Regular Season,Regular
22024,1612709928,CCG,Capital City Go-Go,2022400307,2025-02-22,CCG @ WCB,W,241,128,47,84,0.56,18,33,0.545,10,13,0.769,6,33,39,30,10,10,14,21,21.0,20,G-League,Regular Season,Regular
22024,1612709931,MXC,Mexico City Capitanes,2022400309,2025-02-22,MXC @ GBO,L,242,71,26,69,0.377,8,27,0.296,6,13,0.462,10,30,40,14,8,8,21,27,-18.0,20,G-League,Regular Season,Regular
22024,1612709893,CLC,Cleveland Charge,2022400306,2025-02-22,CLC vs. BHM,L,241,100,35,89,0.393,12,41,0.293,10,18,0.556,18,32,50,20,7,5,12,19,-4.0,20,G-League,Regular Season,Regular
