GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,player_id,endpoint,dataframe_index,collection_timestamp,PLAYER_ID,PLAYER_NAME
Shot Distance (5ft),5-9 ft.,23,69,0.333,0,0,0.0,0.333,7,0.565,0.435,0.0,0.0,0.565,0.435,4.0,4.0,6.0,4.0,5.0,4.0,7.0,8.0,2.0,4.0,4.0,3.0,5.0,3.0,1630598,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:57.875671,,
Shot Distance (5ft),10-14 ft.,16,31,0.516,0,0,0.0,0.516,1,0.313,0.688,0.0,0.0,0.313,0.688,5.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,7.0,1.0,1630598,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:57.875671,,
Shot Distance (5ft),15-19 ft.,6,13,0.462,0,0,0.0,0.462,1,0.333,0.667,0.0,0.0,0.333,0.667,6.0,6.0,3.0,4.0,5.0,4.0,6.0,4.0,3.0,3.0,4.0,3.0,6.0,2.0,1630598,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:57.875671,,
Shot Distance (5ft),20-24 ft.,55,144,0.382,54,139,0.388,0.569,3,0.0,1.0,0.981,0.019,0.964,0.036,3.0,3.0,5.0,2.0,2.0,1.0,3.0,6.0,5.0,1.0,2.0,2.0,2.0,6.0,1630598,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:57.875671,,
Shot Distance (5ft),25-29 ft.,75,196,0.383,75,196,0.383,0.574,3,0.0,0.0,0.88,0.12,0.88,0.12,2.0,2.0,4.0,1.0,1.0,2.0,2.0,6.0,5.0,6.0,3.0,1.0,3.0,5.0,1630598,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:57.875671,,
Shot Distance (5ft),30-34 ft.,1,3,0.333,1,3,0.333,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,7.0,6.0,3.0,3.0,3.0,5.0,1.0,5.0,6.0,1.0,3.0,1.0,7.0,1630598,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:57.875671,,
Shot Distance (5ft),35-39 ft.,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,8.0,4.0,5.0,4.0,8.0,1.0,5.0,6.0,4.0,3.0,8.0,7.0,1630598,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:57.875671,,
Shot Distance (5ft),40+ ft.,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,4.0,4.0,4.0,8.0,1.0,5.0,6.0,4.0,3.0,8.0,7.0,1630598,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:57.875671,,
Shot Distance (8ft),Less Than 8 ft.,195,319,0.611,0,0,0.0,0.611,29,0.6,0.4,0.0,0.0,0.6,0.4,1.0,2.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,3.0,1630598,PlayerDashboardByShootingSplits,2,2025-08-10T12:52:57.875671,,
Shot Distance (8ft),8-16 ft.,23,56,0.411,0,0,0.0,0.411,4,0.435,0.565,0.0,0.0,0.435,0.565,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1630598,PlayerDashboardByShootingSplits,2,2025-08-10T12:52:57.875671,,
Shot Distance (8ft),16-24 ft.,7,14,0.5,0,0,0.0,0.5,0,0.286,0.714,0.0,0.0,0.286,0.714,4.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,1630598,PlayerDashboardByShootingSplits,2,2025-08-10T12:52:57.875671,,
Shot Distance (8ft),24+ ft.,130,338,0.385,130,338,0.385,0.577,6,0.0,0.0,0.923,0.077,0.923,0.077,2.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,1630598,PlayerDashboardByShootingSplits,2,2025-08-10T12:52:57.875671,,
Shot Distance (8ft),Back Court Shot,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,1.0,4.0,4.0,2.0,2.0,5.0,5.0,1630598,PlayerDashboardByShootingSplits,2,2025-08-10T12:52:57.875671,,
Shot Area,Restricted Area,166,240,0.692,0,0,0.0,0.692,21,0.62,0.38,0.0,0.0,0.62,0.38,1.0,1.0,1.0,4.0,5.0,4.0,1.0,7.0,1.0,3.0,4.0,3.0,4.0,3.0,1630598,PlayerDashboardByShootingSplits,3,2025-08-10T12:52:57.875671,,
Shot Area,In The Paint (Non-RA),45,113,0.398,0,0,0.0,0.398,10,0.444,0.556,0.0,0.0,0.444,0.556,3.0,3.0,3.0,4.0,5.0,4.0,5.0,6.0,2.0,2.0,4.0,3.0,5.0,2.0,1630598,PlayerDashboardByShootingSplits,3,2025-08-10T12:52:57.875671,,
Shot Area,Mid-Range,14,36,0.389,0,0,0.0,0.389,2,0.429,0.571,0.0,0.0,0.429,0.571,6.0,6.0,4.0,4.0,5.0,4.0,6.0,3.0,3.0,1.0,4.0,3.0,6.0,1.0,1630598,PlayerDashboardByShootingSplits,3,2025-08-10T12:52:57.875671,,
Shot Area,Left Corner 3,24,72,0.333,24,72,0.333,0.5,2,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,6.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,1.0,6.0,1630598,PlayerDashboardByShootingSplits,3,2025-08-10T12:52:57.875671,,
Shot Area,Right Corner 3,17,44,0.386,17,44,0.386,0.58,0,0.0,0.0,0.941,0.059,0.941,0.059,5.0,5.0,5.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,5.0,1630598,PlayerDashboardByShootingSplits,3,2025-08-10T12:52:57.875671,,
Shot Area,Above the Break 3,89,222,0.401,89,222,0.401,0.601,4,0.0,0.0,0.899,0.101,0.899,0.101,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,3.0,1.0,3.0,4.0,1630598,PlayerDashboardByShootingSplits,3,2025-08-10T12:52:57.875671,,
Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,4.0,4.0,7.0,1.0,4.0,4.0,4.0,3.0,7.0,6.0,1630598,PlayerDashboardByShootingSplits,3,2025-08-10T12:52:57.875671,,
Assisted Shot,Assisted,249,249,1.0,120,120,1.0,1.241,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1630598,PlayerDashboardByShootingSplits,4,2025-08-10T12:52:57.875671,,
Assisted Shot,Unassisted,106,106,1.0,10,10,1.0,1.047,0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1630598,PlayerDashboardByShootingSplits,4,2025-08-10T12:52:57.875671,,
Shot Type Summary,Alley Oop,3,4,0.75,0,0,0.0,0.75,0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,1630598,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:57.875671,,
Shot Type Summary,Bank Shot,8,17,0.471,0,0,0.0,0.471,1,0.75,0.25,0.0,0.0,0.75,0.25,,,,,,,,,,,,,,,1630598,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:57.875671,,
Shot Type Summary,Dunk,17,20,0.85,0,0,0.0,0.85,1,0.824,0.176,0.0,0.0,0.824,0.176,,,,,,,,,,,,,,,1630598,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:57.875671,,
Shot Type Summary,Fadeaway,11,24,0.458,0,0,0.0,0.458,3,0.091,0.909,0.0,0.0,0.091,0.909,,,,,,,,,,,,,,,1630598,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:57.875671,,
Shot Type Summary,Finger Roll,33,55,0.6,0,0,0.0,0.6,3,0.394,0.606,0.0,0.0,0.394,0.606,,,,,,,,,,,,,,,1630598,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:57.875671,,
Shot Type Summary,Hook Shot,3,7,0.429,0,0,0.0,0.429,0,0.333,0.667,0.0,0.0,0.333,0.667,,,,,,,,,,,,,,,1630598,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:57.875671,,
Shot Type Summary,Jump Shot,164,430,0.381,130,339,0.383,0.533,10,0.529,0.471,0.923,0.077,0.841,0.159,,,,,,,,,,,,,,,1630598,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:57.875671,,
Shot Type Summary,Layup,164,258,0.636,0,0,0.0,0.636,27,0.579,0.421,0.0,0.0,0.579,0.421,,,,,,,,,,,,,,,1630598,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:57.875671,,
Shot Type Summary,Tip Shot,13,22,0.591,0,0,0.0,0.591,0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1630598,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:57.875671,,
Shot Type Detail,Alley Oop Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,31.0,6.0,6.0,6.0,31.0,1.0,22.0,23.0,6.0,5.0,25.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Alley Oop Layup shot,1,2,0.5,0,0,0.0,0.5,0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,28.0,19.0,6.0,6.0,6.0,22.0,1.0,1.0,23.0,6.0,5.0,1.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Cutting Dunk Shot,5,5,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,22.0,1.0,6.0,6.0,6.0,1.0,1.0,1.0,23.0,6.0,5.0,1.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Cutting Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,31.0,6.0,6.0,6.0,31.0,1.0,22.0,23.0,6.0,5.0,25.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Cutting Layup Shot,26,29,0.897,0,0,0.0,0.897,1,1.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,5.0,6.0,6.0,6.0,5.0,32.0,1.0,23.0,6.0,5.0,1.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Driving Bank Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,31.0,6.0,6.0,6.0,31.0,1.0,22.0,23.0,6.0,5.0,25.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Driving Dunk Shot,1,2,0.5,0,0,0.0,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,29.0,28.0,19.0,6.0,6.0,6.0,22.0,32.0,1.0,23.0,6.0,5.0,1.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Driving Finger Roll Layup Shot,27,48,0.563,0,0,0.0,0.563,3,0.444,0.556,0.0,0.0,0.444,0.556,3.0,3.0,14.0,6.0,6.0,6.0,16.0,43.0,18.0,11.0,6.0,5.0,21.0,10.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Driving Floating Bank Jump Shot,8,15,0.533,0,0,0.0,0.533,1,0.75,0.25,0.0,0.0,0.75,0.25,11.0,11.0,17.0,6.0,6.0,6.0,20.0,32.0,10.0,19.0,6.0,5.0,12.0,19.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Driving Floating Jump Shot,8,26,0.308,0,0,0.0,0.308,1,0.875,0.125,0.0,0.0,0.875,0.125,11.0,8.0,29.0,6.0,6.0,6.0,30.0,32.0,7.0,22.0,6.0,5.0,9.0,22.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Driving Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,31.0,6.0,6.0,6.0,31.0,1.0,22.0,23.0,6.0,5.0,25.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Driving Layup Shot,37,73,0.507,0,0,0.0,0.507,11,0.459,0.541,0.0,0.0,0.459,0.541,2.0,2.0,18.0,6.0,6.0,6.0,21.0,46.0,17.0,12.0,6.0,5.0,20.0,11.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Driving Reverse Layup Shot,5,9,0.556,0,0,0.0,0.556,1,0.6,0.4,0.0,0.0,0.6,0.4,16.0,15.0,15.0,6.0,6.0,6.0,18.0,32.0,14.0,15.0,6.0,5.0,16.0,15.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,31.0,6.0,6.0,6.0,31.0,1.0,22.0,23.0,6.0,5.0,25.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Fadeaway Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,31.0,6.0,6.0,6.0,31.0,1.0,22.0,23.0,6.0,5.0,25.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Fadeaway Jump Shot,4,11,0.364,0,0,0.0,0.364,2,0.0,1.0,0.0,0.0,0.0,1.0,19.0,14.0,26.0,6.0,6.0,6.0,28.0,41.0,22.0,1.0,6.0,5.0,25.0,1.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Finger Roll Layup Shot,2,3,0.667,0,0,0.0,0.667,0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,27.0,11.0,6.0,6.0,6.0,11.0,1.0,22.0,1.0,6.0,5.0,25.0,1.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Floating Jump shot,3,9,0.333,0,0,0.0,0.333,0,0.667,0.333,0.0,0.0,0.667,0.333,22.0,15.0,28.0,6.0,6.0,6.0,29.0,1.0,12.0,16.0,6.0,5.0,14.0,16.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Hook Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,32.0,31.0,6.0,6.0,6.0,31.0,1.0,22.0,23.0,6.0,5.0,25.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Jump Bank Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,31.0,6.0,6.0,6.0,31.0,1.0,22.0,23.0,6.0,5.0,25.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Jump Shot,96,256,0.375,94,251,0.375,0.559,4,0.5,0.5,0.989,0.011,0.979,0.021,1.0,1.0,25.0,1.0,1.0,4.0,17.0,44.0,15.0,13.0,2.0,4.0,8.0,23.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Layup Shot,11,13,0.846,0,0,0.0,0.846,2,0.818,0.182,0.0,0.0,0.818,0.182,8.0,12.0,7.0,6.0,6.0,6.0,7.0,41.0,9.0,20.0,6.0,5.0,11.0,20.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Pullup Jump shot,13,38,0.342,9,24,0.375,0.461,1,0.5,0.5,0.556,0.444,0.538,0.462,7.0,5.0,27.0,3.0,3.0,3.0,26.0,32.0,15.0,13.0,3.0,2.0,17.0,14.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Putback Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,31.0,6.0,6.0,6.0,31.0,1.0,22.0,23.0,6.0,5.0,25.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Putback Layup Shot,6,7,0.857,0,0,0.0,0.857,1,0.0,1.0,0.0,0.0,0.0,1.0,15.0,19.0,6.0,6.0,6.0,6.0,6.0,32.0,22.0,1.0,6.0,5.0,25.0,1.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Reverse Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,31.0,6.0,6.0,6.0,31.0,1.0,22.0,23.0,6.0,5.0,25.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Reverse Layup Shot,5,7,0.714,0,0,0.0,0.714,0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,19.0,10.0,6.0,6.0,6.0,10.0,1.0,1.0,23.0,6.0,5.0,1.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Running Alley Oop Dunk Shot,2,2,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,28.0,1.0,6.0,6.0,6.0,1.0,1.0,1.0,23.0,6.0,5.0,1.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Running Alley Oop Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,31.0,6.0,6.0,6.0,31.0,1.0,22.0,23.0,6.0,5.0,25.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Running Dunk Shot,7,7,1.0,0,0,0.0,1.0,0,0.857,0.143,0.0,0.0,0.857,0.143,13.0,19.0,1.0,6.0,6.0,6.0,1.0,1.0,8.0,21.0,6.0,5.0,10.0,21.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Running Finger Roll Layup Shot,4,4,1.0,0,0,0.0,1.0,0,0.25,0.75,0.0,0.0,0.25,0.75,19.0,23.0,1.0,6.0,6.0,6.0,1.0,1.0,20.0,9.0,6.0,5.0,23.0,8.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Running Jump Shot,16,37,0.432,16,37,0.432,0.649,0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,24.0,2.0,2.0,2.0,13.0,1.0,22.0,23.0,1.0,5.0,1.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Running Layup Shot,26,41,0.634,0,0,0.0,0.634,8,0.731,0.269,0.0,0.0,0.731,0.269,4.0,4.0,12.0,6.0,6.0,6.0,14.0,45.0,11.0,18.0,6.0,5.0,13.0,18.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Running Pull-Up Jump Shot,2,8,0.25,2,8,0.25,0.375,0,0.0,0.0,0.5,0.5,0.5,0.5,25.0,17.0,30.0,5.0,5.0,5.0,27.0,1.0,22.0,23.0,5.0,1.0,18.0,12.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Running Reverse Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,31.0,6.0,6.0,6.0,31.0,1.0,22.0,23.0,6.0,5.0,25.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Running Reverse Layup Shot,3,4,0.75,0,0,0.0,0.75,0,0.667,0.333,0.0,0.0,0.667,0.333,22.0,23.0,8.0,6.0,6.0,6.0,8.0,1.0,12.0,16.0,6.0,5.0,14.0,16.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Step Back Bank Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,31.0,6.0,6.0,6.0,31.0,1.0,22.0,23.0,6.0,5.0,25.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Step Back Jump shot,10,22,0.455,9,19,0.474,0.659,1,0.0,1.0,0.556,0.444,0.5,0.5,10.0,9.0,23.0,3.0,4.0,1.0,12.0,32.0,22.0,1.0,3.0,2.0,18.0,12.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Tip Dunk Shot,2,4,0.5,0,0,0.0,0.5,0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,23.0,19.0,6.0,6.0,6.0,22.0,1.0,22.0,1.0,6.0,5.0,25.0,1.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Tip Layup Shot,11,18,0.611,0,0,0.0,0.611,0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,10.0,13.0,6.0,6.0,6.0,15.0,1.0,22.0,1.0,6.0,5.0,25.0,1.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Turnaround Bank Hook Shot,0,2,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,28.0,31.0,6.0,6.0,6.0,31.0,1.0,22.0,23.0,6.0,5.0,25.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Turnaround Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,31.0,6.0,6.0,6.0,31.0,1.0,22.0,23.0,6.0,5.0,25.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Turnaround Fadeaway Bank Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,31.0,6.0,6.0,6.0,31.0,1.0,22.0,23.0,6.0,5.0,25.0,24.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Turnaround Fadeaway shot,7,13,0.538,0,0,0.0,0.538,1,0.143,0.857,0.0,0.0,0.143,0.857,13.0,12.0,16.0,6.0,6.0,6.0,19.0,32.0,21.0,8.0,6.0,5.0,24.0,7.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Turnaround Hook Shot,3,4,0.75,0,0,0.0,0.75,0,0.333,0.667,0.0,0.0,0.333,0.667,22.0,23.0,8.0,6.0,6.0,6.0,8.0,1.0,19.0,10.0,6.0,5.0,22.0,9.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Shot Type Detail,Turnaround Jump Shot,4,8,0.5,0,0,0.0,0.5,0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,17.0,19.0,6.0,6.0,6.0,22.0,1.0,22.0,1.0,6.0,5.0,25.0,1.0,1630598,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:57.875671,,
Assisted By,,4,4,1.0,1,1,1.0,1.125,0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,13.0,1.0,13.0,13.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630598,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:57.875671,1642382.0,"Carlson, Branden"
Assisted By,,19,19,1.0,10,10,1.0,1.263,0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,1.0,4.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630598,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:57.875671,1627936.0,"Caruso, Alex"
Assisted By,,5,5,1.0,2,2,1.0,1.2,0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,11.0,1.0,11.0,11.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630598,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:57.875671,1631172.0,"Dieng, Ousmane"
Assisted By,,13,13,1.0,6,6,1.0,1.231,0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,1.0,7.0,7.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630598,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:57.875671,1629652.0,"Dort, Luguentz"
Assisted By,,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,15.0,1.0,13.0,13.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1630598,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:57.875671,1641745.0,"Flagler, Adam"
Assisted By,,51,51,1.0,27,27,1.0,1.265,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630598,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:57.875671,1628983.0,"Gilgeous-Alexander, Shai"
Assisted By,,17,17,1.0,5,5,1.0,1.147,0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,1.0,9.0,9.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630598,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:57.875671,1628392.0,"Hartenstein, Isaiah"
Assisted By,,6,6,1.0,1,1,1.0,1.083,0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,10.0,1.0,13.0,13.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630598,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:57.875671,1631096.0,"Holmgren, Chet"
Assisted By,,15,15,1.0,10,10,1.0,1.333,0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630598,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:57.875671,1630198.0,"Joe, Isaiah"
