gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts,game_id,game_date,endpoint,dataframe_index,collection_timestamp
0022401200,1610612756,Phoenix,Suns,PHX,suns,1642346.0,Ryan,Dunn,R. Dunn,ryan-dunn,F,,0,29:46,12,6,3,3,2,0,1,3,1,0,1,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612756,Phoenix,Suns,PHX,suns,203486.0,Mason,Plumlee,M. Plumlee,mason-plumlee,C,,22,21:59,4,3,3,0,1,0,1,3,0,0,0,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612756,Phoenix,Suns,PHX,suns,1631221.0,Collin,Gillespie,C. Gillespie,collin-gillespie,G,,12,28:13,12,3,1,2,5,1,0,0,0,1,1,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612756,Phoenix,Suns,PHX,suns,1626145.0,Tyus,Jones,T. Jones,tyus-jones,G,,21,25:55,17,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612756,Phoenix,Suns,PHX,suns,1642345.0,Oso,Ighodaro,O. Ighodaro,oso-ighodaro,,,4,26:01,10,2,1,1,2,0,7,14,0,0,0,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612756,Phoenix,Suns,PHX,suns,1626220.0,Royce,O'Neale,R. O'Neale,royce-oneale,,,00,21:05,5,1,0,1,4,0,0,0,0,1,1,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612756,Phoenix,Suns,PHX,suns,1628998.0,Cody,Martin,C. Martin,cody-martin,,,17,12:25,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612756,Phoenix,Suns,PHX,suns,1628420.0,Monté,Morris,M. Morris,monté-morris,,,23,21:02,8,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612756,Phoenix,Suns,PHX,suns,1631102.0,TyTy,Washington Jr.,T. Washington Jr.,tyty-washington-jr,,,14,12:59,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612756,Phoenix,Suns,PHX,suns,1627814.0,Damion,Lee,D. Lee,damion-lee,,,10,5:33,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
